id,language,text,asset_path,type,duration_ms,sample_rate,channels,peak_db,loudness,status,used_by,notes
ja_h_su,ja,す,assets/audio/ja/kana/h_su.wav,kana,336,22050,1,-1.37,-18.06,UNUSED,,not referenced from dart/content
ja_h_su_example,ja,すいか,assets/audio/ja/examples/h_su.wav,kana,544,22050,1,-1.37,-15.99,VALID,,ok
ja_h_se,ja,せ,assets/audio/ja/kana/h_se.wav,kana,259,22050,1,-1.37,-19.94,UNUSED,,not referenced from dart/content
ja_h_se_example,ja,せなか,assets/audio/ja/examples/h_se.wav,kana,608,22050,1,-1.37,-16.2,VALID,,ok
ja_h_so,ja,そ,assets/audio/ja/kana/h_so.wav,kana,261,22050,1,-1.37,-18.65,UNUSED,,not referenced from dart/content
ja_h_so_example,ja,そら,assets/audio/ja/examples/h_so.wav,kana,372,22050,1,-1.37,-16.78,VALID,,ok
ja_h_ta,ja,た,assets/audio/ja/kana/h_ta.wav,kana,195,22050,1,-1.37,-19.01,UNUSED,,not referenced from dart/content
ja_h_ta_example,ja,たまご,assets/audio/ja/examples/h_ta.wav,kana,537,22050,1,-1.37,-14.4,VALID,,ok
ja_h_chi,ja,ち,assets/audio/ja/kana/h_chi.wav,kana,284,22050,1,-1.37,-14.53,UNUSED,,not referenced from dart/content
ja_h_chi_example,ja,ちず,assets/audio/ja/examples/h_chi.wav,kana,429,22050,1,-1.37,-15.37,VALID,,ok
ja_h_tsu,ja,つ,assets/audio/ja/kana/h_tsu.wav,kana,291,22050,1,-1.37,-15.2,UNUSED,,not referenced from dart/content
ja_h_tsu_example,ja,つき,assets/audio/ja/examples/h_tsu.wav,kana,442,22050,1,-1.37,-18.85,VALID,,ok
ja_h_te,ja,て,assets/audio/ja/kana/h_te.wav,kana,207,22050,1,-1.37,-17.34,UNUSED,,not referenced from dart/content
ja_h_to,ja,と,assets/audio/ja/kana/h_to.wav,kana,223,22050,1,-1.37,-18.07,UNUSED,,not referenced from dart/content
ja_h_to_example,ja,とり,assets/audio/ja/examples/h_to.wav,kana,280,22050,1,-1.37,-16.17,VALID,,ok
ja_h_na,ja,な,assets/audio/ja/kana/h_na.wav,kana,224,22050,1,-1.37,-17.23,UNUSED,,not referenced from dart/content
ja_h_na_example,ja,なまえ,assets/audio/ja/examples/h_na.wav,kana,512,22050,1,-1.37,-13.57,VALID,,ok
ja_h_ni,ja,に,assets/audio/ja/kana/h_ni.wav,kana,266,22050,1,-1.37,-13.66,UNUSED,,not referenced from dart/content
ja_h_ni_example,ja,にわ,assets/audio/ja/examples/h_ni.wav,kana,401,22050,1,-1.37,-14.41,VALID,,ok
ja_h_nu,ja,ぬ,assets/audio/ja/kana/h_nu.wav,kana,256,22050,1,-1.37,-15.28,UNUSED,,not referenced from dart/content
ja_h_nu_example,ja,ぬいぐるみ,assets/audio/ja/examples/h_nu.wav,kana,697,22050,1,-1.37,-12.22,VALID,,ok
ja_h_ne,ja,ね,assets/audio/ja/kana/h_ne.wav,kana,235,22050,1,-1.37,-15.42,UNUSED,,not referenced from dart/content
ja_h_ne_example,ja,ねこ,assets/audio/ja/examples/h_ne.wav,kana,399,22050,1,-1.37,-15.78,VALID,,ok
ja_h_no,ja,の,assets/audio/ja/kana/h_no.wav,kana,234,22050,1,-1.37,-14.03,UNUSED,,not referenced from dart/content
ja_h_no_example,ja,のり,assets/audio/ja/examples/h_no.wav,kana,340,22050,1,-1.37,-13.61,VALID,,ok
ja_h_ha,ja,は,assets/audio/ja/kana/h_ha.wav,kana,219,22050,1,-1.37,-18.78,UNUSED,,not referenced from dart/content
ja_h_ha_example,ja,はな,assets/audio/ja/examples/h_ha.wav,kana,358,22050,1,-1.37,-15.85,VALID,,ok
ja_h_hi,ja,ひ,assets/audio/ja/kana/h_hi.wav,kana,254,22050,1,-1.37,-13.9,UNUSED,,not referenced from dart/content
ja_h_hi_example,ja,ひこうき,assets/audio/ja/examples/h_hi.wav,kana,603,22050,1,-1.37,-17.84,VALID,,ok
ja_h_fu,ja,ふ,assets/audio/ja/kana/h_fu.wav,kana,263,22050,1,-1.37,-14.98,UNUSED,,not referenced from dart/content
ja_h_fu_example,ja,ふね,assets/audio/ja/examples/h_fu.wav,kana,338,22050,1,-1.37,-15.33,VALID,,ok
ja_h_he,ja,へ,assets/audio/ja/kana/h_he.wav,kana,230,22050,1,-1.37,-18.19,UNUSED,,not referenced from dart/content
ja_h_he_example,ja,へび,assets/audio/ja/examples/h_he.wav,kana,348,22050,1,-1.37,-16.22,VALID,,ok
ja_h_ho,ja,ほ,assets/audio/ja/kana/h_ho.wav,kana,205,22050,1,-1.37,-17.98,UNUSED,,not referenced from dart/content
ja_h_ho_example,ja,ほし,assets/audio/ja/examples/h_ho.wav,kana,399,22050,1,-1.37,-19.39,VALID,,ok
ja_h_ma,ja,ま,assets/audio/ja/kana/h_ma.wav,kana,233,22050,1,-1.37,-18.14,UNUSED,,not referenced from dart/content
ja_h_ma_example,ja,まど,assets/audio/ja/examples/h_ma.wav,kana,376,22050,1,-1.37,-15.41,VALID,,ok
ja_h_mi,ja,み,assets/audio/ja/kana/h_mi.wav,kana,250,22050,1,-1.37,-14.96,UNUSED,,not referenced from dart/content
ja_h_mi_example,ja,みず,assets/audio/ja/examples/h_mi.wav,kana,382,22050,1,-1.37,-16.13,VALID,,ok
ja_h_mu,ja,む,assets/audio/ja/kana/h_mu.wav,kana,266,22050,1,-1.37,-13.93,UNUSED,,not referenced from dart/content
ja_h_mu_example,ja,むし,assets/audio/ja/examples/h_mu.wav,kana,461,22050,1,-1.37,-16.31,VALID,,ok
ja_h_me,ja,め,assets/audio/ja/kana/h_me.wav,kana,256,22050,1,-1.37,-16.43,UNUSED,,not referenced from dart/content
ja_h_mo,ja,も,assets/audio/ja/kana/h_mo.wav,kana,237,22050,1,-1.37,-16.78,UNUSED,,not referenced from dart/content
ja_h_mo_example,ja,もも,assets/audio/ja/examples/h_mo.wav,kana,376,22050,1,-1.37,-16.11,VALID,,ok
ja_h_ya,ja,や,assets/audio/ja/kana/h_ya.wav,kana,233,22050,1,-1.37,-16.46,UNUSED,,not referenced from dart/content
ja_h_ya_example,ja,やま,assets/audio/ja/examples/h_ya.wav,kana,388,22050,1,-1.37,-16.62,VALID,,ok
ja_h_yu,ja,ゆ,assets/audio/ja/kana/h_yu.wav,kana,197,22050,1,-1.37,-14.54,UNUSED,,not referenced from dart/content
ja_h_yu_example,ja,ゆき,assets/audio/ja/examples/h_yu.wav,kana,444,22050,1,-1.37,-16.33,VALID,,ok
ja_h_yo,ja,よ,assets/audio/ja/kana/h_yo.wav,kana,242,22050,1,-1.37,-15.23,UNUSED,,not referenced from dart/content
ja_h_yo_example,ja,よる,assets/audio/ja/examples/h_yo.wav,kana,355,22050,1,-1.37,-16.25,VALID,,ok
ja_h_ra,ja,ら,assets/audio/ja/kana/h_ra.wav,kana,235,22050,1,-1.37,-16.05,UNUSED,,not referenced from dart/content
ja_h_ra_example,ja,らいおん,assets/audio/ja/examples/h_ra.wav,kana,565,22050,1,-1.37,-13.16,VALID,,ok
ja_h_ri,ja,り,assets/audio/ja/kana/h_ri.wav,kana,210,22050,1,-1.37,-14.4,UNUSED,,not referenced from dart/content
ja_h_ri_example,ja,りんご,assets/audio/ja/examples/h_ri.wav,kana,511,22050,1,-1.37,-13.78,VALID,,ok
ja_h_ru,ja,る,assets/audio/ja/kana/h_ru.wav,kana,232,22050,1,-1.37,-13.36,UNUSED,,not referenced from dart/content
ja_h_ru_example,ja,るす,assets/audio/ja/examples/h_ru.wav,kana,465,22050,1,-1.37,-17.17,VALID,,ok
ja_h_re,ja,れ,assets/audio/ja/kana/h_re.wav,kana,237,22050,1,-1.37,-16.45,UNUSED,,not referenced from dart/content
ja_h_re_example,ja,れもん,assets/audio/ja/examples/h_re.wav,kana,470,22050,1,-1.37,-13.99,VALID,,ok
ja_h_ro,ja,ろ,assets/audio/ja/kana/h_ro.wav,kana,230,22050,1,-1.37,-15.46,UNUSED,,not referenced from dart/content
ja_h_ro_example,ja,ろうそく,assets/audio/ja/examples/h_ro.wav,kana,709,22050,1,-1.37,-16.03,VALID,,ok
ja_h_wa,ja,わ,assets/audio/ja/kana/h_wa.wav,kana,232,22050,1,-1.37,-18.05,UNUSED,,not referenced from dart/content
ja_h_wa_example,ja,わたし,assets/audio/ja/examples/h_wa.wav,kana,595,22050,1,-1.37,-17.32,VALID,,ok
ja_h_wo,ja,を,assets/audio/ja/kana/h_wo.wav,kana,226,22050,1,-1.37,-15.41,UNUSED,,not referenced from dart/content
ja_h_n,ja,ん,assets/audio/ja/kana/h_n.wav,kana,200,22050,1,-1.37,-15.24,UNUSED,,not referenced from dart/content
ja_h_choon,ja,ー,assets/audio/ja/kana/h_choon.wav,kana,370,22050,1,-1.37,-16.34,UNUSED,,not referenced from dart/content
ja_h_ga,ja,が,assets/audio/ja/kana/h_ga.wav,kana,241,22050,1,-1.37,-17.73,UNUSED,,not referenced from dart/content
ja_h_ga_example,ja,がっこう,assets/audio/ja/examples/h_ga.wav,kana,641,22050,1,-1.37,-17.16,VALID,,ok
ja_h_gi,ja,ぎ,assets/audio/ja/kana/h_gi.wav,kana,278,22050,1,-1.37,-15.72,UNUSED,,not referenced from dart/content
ja_h_gi_example,ja,ぎゅうにゅう,assets/audio/ja/examples/h_gi.wav,kana,648,22050,1,-1.37,-12.31,VALID,,ok
ja_h_gu,ja,ぐ,assets/audio/ja/kana/h_gu.wav,kana,284,22050,1,-1.37,-13.55,UNUSED,,not referenced from dart/content
ja_h_gu_example,ja,ぐみ,assets/audio/ja/examples/h_gu.wav,kana,401,22050,1,-1.37,-13.2,VALID,,ok
ja_h_ge,ja,げ,assets/audio/ja/kana/h_ge.wav,kana,231,22050,1,-1.37,-15.69,UNUSED,,not referenced from dart/content
ja_h_ge_example,ja,げんき,assets/audio/ja/examples/h_ge.wav,kana,548,22050,1,-1.37,-15.98,VALID,,ok
ja_h_go,ja,ご,assets/audio/ja/kana/h_go.wav,kana,234,22050,1,-1.37,-17.17,UNUSED,,not referenced from dart/content
ja_h_go_example,ja,ごはん,assets/audio/ja/examples/h_go.wav,kana,515,22050,1,-1.37,-17.49,VALID,,ok
ja_h_za,ja,ざ,assets/audio/ja/kana/h_za.wav,kana,251,22050,1,-1.37,-19.0,UNUSED,,not referenced from dart/content
ja_h_za_example,ja,ざっし,assets/audio/ja/examples/h_za.wav,kana,585,22050,1,-1.37,-17.87,VALID,,ok
ja_h_ji,ja,じ,assets/audio/ja/kana/h_ji.wav,kana,281,22050,1,-1.37,-13.97,UNUSED,,not referenced from dart/content
ja_h_ji_example,ja,じかん,assets/audio/ja/examples/h_ji.wav,kana,524,22050,1,-1.37,-16.7,VALID,,ok
ja_h_zu,ja,ず,assets/audio/ja/kana/h_zu.wav,kana,316,22050,1,-1.37,-14.19,UNUSED,,not referenced from dart/content
ja_h_zu_example,ja,みず,assets/audio/ja/examples/h_zu.wav,kana,382,22050,1,-1.37,-16.13,VALID,,ok
ja_h_ze,ja,ぜ,assets/audio/ja/kana/h_ze.wav,kana,249,22050,1,-1.37,-18.09,UNUSED,,not referenced from dart/content
ja_h_ze_example,ja,ぜんぶ,assets/audio/ja/examples/h_ze.wav,kana,547,22050,1,-1.37,-15.87,VALID,,ok
ja_h_zo,ja,ぞ,assets/audio/ja/kana/h_zo.wav,kana,269,22050,1,-1.37,-18.75,UNUSED,,not referenced from dart/content
ja_h_zo_example,ja,ぞう,assets/audio/ja/examples/h_zo.wav,kana,371,22050,1,-1.37,-15.86,VALID,,ok
ja_h_da,ja,だ,assets/audio/ja/kana/h_da.wav,kana,214,22050,1,-1.37,-18.33,UNUSED,,not referenced from dart/content
ja_h_da_example,ja,だれ,assets/audio/ja/examples/h_da.wav,kana,372,22050,1,-1.37,-16.39,VALID,,ok
ja_h_dji,ja,ぢ,assets/audio/ja/kana/h_dji.wav,kana,281,22050,1,-1.37,-13.97,UNUSED,,not referenced from dart/content
ja_h_dji_example,ja,はなぢ,assets/audio/ja/examples/h_dji.wav,kana,520,22050,1,-1.37,-15.43,VALID,,ok
ja_h_dzu,ja,づ,assets/audio/ja/kana/h_dzu.wav,kana,316,22050,1,-1.37,-14.19,UNUSED,,not referenced from dart/content
ja_h_dzu_example,ja,つづく,assets/audio/ja/examples/h_dzu.wav,kana,560,22050,1,-1.37,-15.22,VALID,,ok
ja_h_de,ja,で,assets/audio/ja/kana/h_de.wav,kana,214,22050,1,-1.37,-16.99,UNUSED,,not referenced from dart/content
ja_h_de_example,ja,でんしゃ,assets/audio/ja/examples/h_de.wav,kana,584,22050,1,-1.37,-16.63,VALID,,ok
ja_h_do,ja,ど,assets/audio/ja/kana/h_do.wav,kana,222,22050,1,-1.37,-18.07,UNUSED,,not referenced from dart/content
ja_h_do_example,ja,ドア,assets/audio/ja/examples/h_do.wav,kana,417,22050,1,-1.37,-15.83,VALID,,ok
ja_h_ba,ja,ば,assets/audio/ja/kana/h_ba.wav,kana,227,22050,1,-1.37,-19.17,UNUSED,,not referenced from dart/content
ja_h_ba_example,ja,ばなな,assets/audio/ja/examples/h_ba.wav,kana,497,22050,1,-1.37,-15.4,VALID,,ok
ja_h_bi,ja,び,assets/audio/ja/kana/h_bi.wav,kana,237,22050,1,-1.37,-15.44,UNUSED,,not referenced from dart/content
ja_h_bi_example,ja,びょういん,assets/audio/ja/examples/h_bi.wav,kana,575,22050,1,-1.37,-12.32,VALID,,ok
ja_h_bu,ja,ぶ,assets/audio/ja/kana/h_bu.wav,kana,260,22050,1,-1.37,-13.54,UNUSED,,not referenced from dart/content
ja_h_bu_example,ja,ぶた,assets/audio/ja/examples/h_bu.wav,kana,406,22050,1,-1.37,-16.43,VALID,,ok
ja_h_be,ja,べ,assets/audio/ja/kana/h_be.wav,kana,230,22050,1,-1.37,-16.88,UNUSED,,not referenced from dart/content
ja_h_be_example,ja,べんとう,assets/audio/ja/examples/h_be.wav,kana,582,22050,1,-1.37,-15.43,VALID,,ok
ja_h_bo,ja,ぼ,assets/audio/ja/kana/h_bo.wav,kana,225,22050,1,-1.37,-17.13,UNUSED,,not referenced from dart/content
ja_h_bo_example,ja,ぼうし,assets/audio/ja/examples/h_bo.wav,kana,564,22050,1,-1.37,-16.33,VALID,,ok
ja_h_pa,ja,ぱ,assets/audio/ja/kana/h_pa.wav,kana,211,22050,1,-1.37,-18.8,UNUSED,,not referenced from dart/content
ja_h_pa_example,ja,パン,assets/audio/ja/examples/h_pa.wav,kana,303,22050,1,-1.37,-17.8,VALID,,ok
ja_h_pi,ja,ぴ,assets/audio/ja/kana/h_pi.wav,kana,240,22050,1,-1.37,-13.07,UNUSED,,not referenced from dart/content
ja_h_pi_example,ja,ピアノ,assets/audio/ja/examples/h_pi.wav,kana,450,22050,1,-1.37,-13.71,VALID,,ok
ja_h_pu,ja,ぷ,assets/audio/ja/kana/h_pu.wav,kana,226,22050,1,-1.37,-13.81,UNUSED,,not referenced from dart/content
ja_h_pu_example,ja,プール,assets/audio/ja/examples/h_pu.wav,kana,409,22050,1,-1.37,-12.75,VALID,,ok
ja_h_pe,ja,ぺ,assets/audio/ja/kana/h_pe.wav,kana,217,22050,1,-1.37,-18.94,UNUSED,,not referenced from dart/content
ja_h_pe_example,ja,ペン,assets/audio/ja/examples/h_pe.wav,kana,272,22050,1,-1.37,-14.35,VALID,,ok
ja_h_po,ja,ぽ,assets/audio/ja/kana/h_po.wav,kana,211,22050,1,-1.37,-18.52,UNUSED,,not referenced from dart/content
ja_h_po_example,ja,ポスト,assets/audio/ja/examples/h_po.wav,kana,538,22050,1,-1.37,-18.66,VALID,,ok
ja_h_small_a,ja,ぁ,assets/audio/ja/kana/h_small_a.wav,kana,220,22050,1,-1.37,-19.98,UNUSED,,not referenced from dart/content
ja_h_small_i,ja,ぃ,assets/audio/ja/kana/h_small_i.wav,kana,219,22050,1,-1.37,-14.77,UNUSED,,not referenced from dart/content
ja_h_small_u,ja,ぅ,assets/audio/ja/kana/h_small_u.wav,kana,222,22050,1,-1.37,-13.92,UNUSED,,not referenced from dart/content
ja_h_small_e,ja,ぇ,assets/audio/ja/kana/h_small_e.wav,kana,220,22050,1,-1.37,-16.22,UNUSED,,not referenced from dart/content
ja_h_small_o,ja,ぉ,assets/audio/ja/kana/h_small_o.wav,kana,226,22050,1,-1.37,-15.41,UNUSED,,not referenced from dart/content
ja_h_small_ya,ja,ゃ,assets/audio/ja/kana/h_small_ya.wav,kana,233,22050,1,-1.37,-16.46,UNUSED,,not referenced from dart/content
ja_h_small_yu,ja,ゅ,assets/audio/ja/kana/h_small_yu.wav,kana,197,22050,1,-1.37,-14.54,UNUSED,,not referenced from dart/content
ja_h_small_yo,ja,ょ,assets/audio/ja/kana/h_small_yo.wav,kana,236,22050,1,-1.37,-15.1,UNUSED,,not referenced from dart/content
ja_h_sokuon,ja,っ,assets/audio/ja/kana/h_sokuon.wav,kana,100,22050,1,-1.37,-12.29,UNUSED,,not referenced from dart/content
ja_h_kya,ja,きゃ,assets/audio/ja/kana/h_kya.wav,kana,281,22050,1,-1.37,-16.28,UNUSED,,not referenced from dart/content
ja_h_kya_example,ja,きゃべつ,assets/audio/ja/examples/h_kya.wav,kana,615,22050,1,-1.37,-17.22,VALID,,ok
ja_h_kyu,ja,きゅ,assets/audio/ja/kana/h_kyu.wav,kana,256,22050,1,-1.37,-13.49,UNUSED,,not referenced from dart/content
ja_h_kyu_example,ja,きゅうり,assets/audio/ja/examples/h_kyu.wav,kana,474,22050,1,-1.37,-11.92,VALID,,ok
ja_h_kyo,ja,きょ,assets/audio/ja/kana/h_kyo.wav,kana,290,22050,1,-1.37,-14.69,UNUSED,,not referenced from dart/content
ja_h_kyo_example,ja,きょう,assets/audio/ja/examples/h_kyo.wav,kana,348,22050,1,-1.37,-15.41,VALID,,ok
ja_h_sha,ja,しゃ,assets/audio/ja/kana/h_sha.wav,kana,334,22050,1,-1.37,-17.32,UNUSED,,not referenced from dart/content
ja_h_sha_example,ja,しゃしん,assets/audio/ja/examples/h_sha.wav,kana,583,22050,1,-1.37,-16.04,VALID,,ok
ja_h_shu,ja,しゅ,assets/audio/ja/kana/h_shu.wav,kana,335,22050,1,-1.37,-15.27,UNUSED,,not referenced from dart/content
ja_h_shu_example,ja,しゅみ,assets/audio/ja/examples/h_shu.wav,kana,454,22050,1,-1.37,-14.03,VALID,,ok
ja_h_sho,ja,しょ,assets/audio/ja/kana/h_sho.wav,kana,349,22050,1,-1.37,-15.96,UNUSED,,not referenced from dart/content
ja_h_sho_example,ja,しょうゆ,assets/audio/ja/examples/h_sho.wav,kana,507,22050,1,-1.37,-12.78,VALID,,ok
ja_h_cha,ja,ちゃ,assets/audio/ja/kana/h_cha.wav,kana,264,22050,1,-1.37,-16.74,UNUSED,,not referenced from dart/content
ja_h_chu,ja,ちゅ,assets/audio/ja/kana/h_chu.wav,kana,259,22050,1,-1.37,-14.2,UNUSED,,not referenced from dart/content
ja_h_chu_example,ja,ちゅうい,assets/audio/ja/examples/h_chu.wav,kana,487,22050,1,-1.37,-12.86,VALID,,ok
ja_h_cho,ja,ちょ,assets/audio/ja/kana/h_cho.wav,kana,290,22050,1,-1.37,-14.6,UNUSED,,not referenced from dart/content
ja_h_cho_example,ja,チョコ,assets/audio/ja/examples/h_cho.wav,kana,382,22050,1,-1.37,-16.45,VALID,,ok
ja_h_nya,ja,にゃ,assets/audio/ja/kana/h_nya.wav,kana,276,22050,1,-1.37,-14.98,UNUSED,,not referenced from dart/content
ja_h_nya_example,ja,にゃんこ,assets/audio/ja/examples/h_nya.wav,kana,574,22050,1,-1.37,-15.18,VALID,,ok
ja_h_nyu,ja,にゅ,assets/audio/ja/kana/h_nyu.wav,kana,238,22050,1,-1.37,-12.78,UNUSED,,not referenced from dart/content
ja_h_nyu_example,ja,にゅうがく,assets/audio/ja/examples/h_nyu.wav,kana,664,22050,1,-1.37,-13.89,VALID,,ok
ja_h_nyo,ja,にょ,assets/audio/ja/kana/h_nyo.wav,kana,287,22050,1,-1.37,-13.44,UNUSED,,not referenced from dart/content
ja_h_nyo_example,ja,にょろにょろ,assets/audio/ja/examples/h_nyo.wav,kana,655,22050,1,-1.37,-14.08,VALID,,ok
ja_h_hya,ja,ひゃ,assets/audio/ja/kana/h_hya.wav,kana,276,22050,1,-1.37,-16.17,UNUSED,,not referenced from dart/content
ja_h_hyu,ja,ひゅ,assets/audio/ja/kana/h_hyu.wav,kana,258,22050,1,-1.37,-15.71,UNUSED,,not referenced from dart/content
ja_h_hyo,ja,ひょ,assets/audio/ja/kana/h_hyo.wav,kana,279,22050,1,-1.37,-14.68,UNUSED,,not referenced from dart/content
ja_h_mya,ja,みゃ,assets/audio/ja/kana/h_mya.wav,kana,288,22050,1,-1.37,-15.4,UNUSED,,not referenced from dart/content
ja_h_myu,ja,みゅ,assets/audio/ja/kana/h_myu.wav,kana,248,22050,1,-1.37,-13.17,UNUSED,,not referenced from dart/content
ja_h_myo,ja,みょ,assets/audio/ja/kana/h_myo.wav,kana,297,22050,1,-1.37,-13.8,UNUSED,,not referenced from dart/content
ja_h_rya,ja,りゃ,assets/audio/ja/kana/h_rya.wav,kana,287,22050,1,-1.37,-15.06,UNUSED,,not referenced from dart/content
ja_h_ryu,ja,りゅ,assets/audio/ja/kana/h_ryu.wav,kana,253,22050,1,-1.37,-13.35,UNUSED,,not referenced from dart/content
ja_h_ryo,ja,りょ,assets/audio/ja/kana/h_ryo.wav,kana,305,22050,1,-1.37,-13.37,UNUSED,,not referenced from dart/content
ja_h_gya,ja,ぎゃ,assets/audio/ja/kana/h_gya.wav,kana,285,22050,1,-1.37,-16.35,UNUSED,,not referenced from dart/content
ja_h_gyu,ja,ぎゅ,assets/audio/ja/kana/h_gyu.wav,kana,259,22050,1,-1.37,-13.66,UNUSED,,not referenced from dart/content
ja_h_gyo,ja,ぎょ,assets/audio/ja/kana/h_gyo.wav,kana,309,22050,1,-1.37,-13.75,UNUSED,,not referenced from dart/content
ja_h_ja,ja,じゃ,assets/audio/ja/kana/h_ja.wav,kana,294,22050,1,-1.37,-16.8,UNUSED,,not referenced from dart/content
ja_h_ju,ja,じゅ,assets/audio/ja/kana/h_ju.wav,kana,268,22050,1,-1.37,-12.86,UNUSED,,not referenced from dart/content
ja_h_jo,ja,じょ,assets/audio/ja/kana/h_jo.wav,kana,305,22050,1,-1.37,-14.47,UNUSED,,not referenced from dart/content
ja_h_bya,ja,びゃ,assets/audio/ja/kana/h_bya.wav,kana,278,22050,1,-1.37,-15.88,UNUSED,,not referenced from dart/content
ja_h_byu,ja,びゅ,assets/audio/ja/kana/h_byu.wav,kana,259,22050,1,-1.37,-12.92,UNUSED,,not referenced from dart/content
ja_h_byo,ja,びょ,assets/audio/ja/kana/h_byo.wav,kana,291,22050,1,-1.37,-13.85,UNUSED,,not referenced from dart/content
ja_h_pya,ja,ぴゃ,assets/audio/ja/kana/h_pya.wav,kana,259,22050,1,-1.37,-16.09,UNUSED,,not referenced from dart/content
ja_h_pyu,ja,ぴゅ,assets/audio/ja/kana/h_pyu.wav,kana,238,22050,1,-1.37,-13.03,UNUSED,,not referenced from dart/content
ja_h_pyo,ja,ぴょ,assets/audio/ja/kana/h_pyo.wav,kana,285,22050,1,-1.37,-13.94,UNUSED,,not referenced from dart/content
ja_k_a,ja,ア,assets/audio/ja/kana/k_a.wav,kana,220,22050,1,-1.37,-19.98,UNUSED,,not referenced from dart/content
ja_k_a_example,ja,アイス,assets/audio/ja/examples/k_a.wav,kana,516,22050,1,-1.37,-14.72,VALID,,ok
ja_k_i,ja,イ,assets/audio/ja/kana/k_i.wav,kana,220,22050,1,-1.37,-14.77,UNUSED,,not referenced from dart/content
ja_k_i_example,ja,イス,assets/audio/ja/examples/k_i.wav,kana,457,22050,1,-1.37,-16.82,VALID,,ok
ja_k_u,ja,ウ,assets/audio/ja/kana/k_u.wav,kana,222,22050,1,-1.37,-13.92,UNUSED,,not referenced from dart/content
ja_k_u_example,ja,ウサギ,assets/audio/ja/examples/k_u.wav,kana,580,22050,1,-1.37,-16.06,VALID,,ok
ja_k_e,ja,エ,assets/audio/ja/kana/k_e.wav,kana,220,22050,1,-1.37,-16.22,UNUSED,,not referenced from dart/content
ja_k_e_example,ja,エビ,assets/audio/ja/examples/k_e.wav,kana,371,22050,1,-1.37,-15.77,VALID,,ok
ja_k_o,ja,オ,assets/audio/ja/kana/k_o.wav,kana,226,22050,1,-1.37,-15.41,UNUSED,,not referenced from dart/content
ja_k_o_example,ja,オレンジ,assets/audio/ja/examples/k_o.wav,kana,568,22050,1,-1.37,-13.11,VALID,,ok
ja_k_ka,ja,カ,assets/audio/ja/kana/k_ka.wav,kana,230,22050,1,-1.37,-19.18,UNUSED,,not referenced from dart/content
ja_k_ka_example,ja,カメ,assets/audio/ja/examples/k_ka.wav,kana,400,22050,1,-1.37,-17.0,VALID,,ok
ja_k_ki,ja,キ,assets/audio/ja/kana/k_ki.wav,kana,273,22050,1,-1.37,-14.78,UNUSED,,not referenced from dart/content
ja_k_ki_example,ja,キリン,assets/audio/ja/examples/k_ki.wav,kana,438,22050,1,-1.37,-15.27,VALID,,ok
ja_k_ku,ja,ク,assets/audio/ja/kana/k_ku.wav,kana,245,22050,1,-1.37,-14.56,UNUSED,,not referenced from dart/content
ja_k_ku_example,ja,クマ,assets/audio/ja/examples/k_ku.wav,kana,359,22050,1,-1.37,-16.58,VALID,,ok
ja_k_ke,ja,ケ,assets/audio/ja/kana/k_ke.wav,kana,208,22050,1,-1.37,-18.66,UNUSED,,not referenced from dart/content
ja_k_ke_example,ja,ケーキ,assets/audio/ja/examples/k_ke.wav,kana,531,22050,1,-1.37,-15.84,VALID,,ok
ja_k_ko,ja,コ,assets/audio/ja/kana/k_ko.wav,kana,217,22050,1,-1.37,-18.5,UNUSED,,not referenced from dart/content
ja_k_ko_example,ja,コアラ,assets/audio/ja/examples/k_ko.wav,kana,451,22050,1,-1.37,-15.8,VALID,,ok
ja_k_sa,ja,サ,assets/audio/ja/kana/k_sa.wav,kana,261,22050,1,-1.37,-20.95,UNUSED,,not referenced from dart/content
ja_k_sa_example,ja,サル,assets/audio/ja/examples/k_sa.wav,kana,354,22050,1,-1.37,-18.48,VALID,,ok
ja_k_shi,ja,シ,assets/audio/ja/kana/k_shi.wav,kana,332,22050,1,-1.37,-16.13,UNUSED,,not referenced from dart/content
ja_k_shi_example,ja,シマ,assets/audio/ja/examples/k_shi.wav,kana,425,22050,1,-1.37,-17.6,VALID,,ok
ja_k_su,ja,ス,assets/audio/ja/kana/k_su.wav,kana,349,22050,1,-1.37,-18.93,UNUSED,,not referenced from dart/content
ja_k_su_example,ja,スイカ,assets/audio/ja/examples/k_su.wav,kana,544,22050,1,-1.37,-15.99,VALID,,ok
ja_k_se,ja,セ,assets/audio/ja/kana/k_se.wav,kana,259,22050,1,-1.37,-19.94,UNUSED,,not referenced from dart/content
ja_k_se_example,ja,セミ,assets/audio/ja/examples/k_se.wav,kana,408,22050,1,-1.37,-15.55,VALID,,ok
ja_k_so,ja,ソ,assets/audio/ja/kana/k_so.wav,kana,260,22050,1,-1.37,-18.65,UNUSED,,not referenced from dart/content
ja_k_so_example,ja,ソファ,assets/audio/ja/examples/k_so.wav,kana,507,22050,1,-1.37,-17.52,VALID,,ok
ja_k_ta,ja,タ,assets/audio/ja/kana/k_ta.wav,kana,195,22050,1,-1.37,-19.01,UNUSED,,not referenced from dart/content
ja_k_ta_example,ja,タコ,assets/audio/ja/examples/k_ta.wav,kana,398,22050,1,-1.37,-17.05,VALID,,ok
ja_k_chi,ja,チ,assets/audio/ja/kana/k_chi.wav,kana,284,22050,1,-1.37,-14.53,UNUSED,,not referenced from dart/content
